user_id,created_at,category,amount
user_1,2024-05-05,Withdrawal,-57.38
user_1,2024-05-24,Subscriptions,-430.16
user_1,2024-05-22,Flat Bills,-330.49
user_1,2024-05-26,Medicine,-209.0
user_1,2024-05-21,Charity,-408.32
user_1,2024-05-25,Phone Bills,-87.81
user_1,2024-05-20,Rent,-67.72
user_1,2024-05-14,Other,-489.07
user_1,2024-05-22,Taxes,-155.39
user_1,2024-05-15,Taxi,-84.54
user_1,2024-05-28,Entertainment,-125.63
user_1,2024-05-27,Pets,-395.5
user_1,2024-05-25,Sport,-443.5
user_1,2024-05-14,Gas,-124.54
user_1,2024-05-22,Income,105.36
user_1,2024-05-03,Car,-153.61
user_1,2024-05-12,Transfer,-92.93
user_1,2024-05-19,Services,-140.5
user_1,2024-05-20,Supermarkets,-80.87
user_1,2024-05-06,Savings,-290.76
user_1,2024-05-21,Present,-290.12
user_1,2024-05-07,Loans,-236.28
user_1,2024-05-17,Payments by details,-81.32
user_1,2024-05-15,Flowers,-32.9
user_1,2024-05-22,Box,-55.81
user_1,2024-05-22,Cafe,-321.68
user_1,2024-06-24,Shopping,-287.05
user_1,2024-06-28,Cinema,-159.09
user_1,2024-06-14,Withdrawal,-58.83
user_1,2024-06-12,Subscriptions,-438.65
user_1,2024-06-11,Flat Bills,-495.36
user_1,2024-06-21,Medicine,-268.23
user_1,2024-06-22,Charity,-298.61
user_1,2024-06-13,Phone Bills,-12.41
user_1,2024-06-14,Rent,-318.11
user_1,2024-06-18,Other,-155.52
user_1,2024-06-09,Taxes,-70.02
user_1,2024-06-13,Taxi,-35.49
user_1,2024-06-23,Entertainment,-11.24
user_1,2024-06-20,Pets,-347.02
user_1,2024-06-10,Sport,-157.22
user_1,2024-06-04,Gas,-112.69
user_1,2024-06-03,Income,139.73
user_1,2024-06-23,Car,-238.3
user_1,2024-06-10,Transfer,-66.6
user_1,2024-06-06,Services,-393.76
user_1,2024-06-05,Supermarkets,-419.24
user_1,2024-06-23,Savings,-175.01
user_1,2024-06-20,Present,-148.28
user_1,2024-06-21,Loans,-296.08
user_1,2024-06-11,Payments by details,-458.92
user_1,2024-06-12,Flowers,-313.54
user_1,2024-06-26,Box,-440.39
user_1,2024-06-18,Cafe,-133.6
user_1,2024-07-12,Shopping,-115.5
user_1,2024-07-02,Cinema,-72.26
user_1,2024-07-29,Withdrawal,-106.18
user_1,2024-07-19,Subscriptions,-29.27
user_1,2024-07-21,Flat Bills,-70.14
user_1,2024-07-02,Medicine,-38.06
user_1,2024-07-18,Charity,-162.63
user_1,2024-07-04,Phone Bills,-157.25
user_1,2024-07-27,Rent,-81.97
user_1,2024-07-27,Other,-29.69
user_1,2024-07-02,Taxes,-352.86
user_1,2024-07-27,Taxi,-272.12
user_1,2024-07-28,Entertainment,-333.88
user_1,2024-07-09,Pets,-360.23
user_1,2024-07-18,Sport,-311.53
user_1,2024-07-12,Gas,-279.16
user_1,2024-07-27,Income,292.58
user_1,2024-07-17,Car,-263.17
user_1,2024-07-14,Transfer,-217.68
user_1,2024-07-04,Services,-447.95
user_1,2024-07-17,Supermarkets,-28.65
user_1,2024-07-13,Savings,-11.97
user_1,2024-07-06,Present,-448.71
user_1,2024-07-07,Loans,-128.96
user_1,2024-07-12,Payments by details,-351.95
user_1,2024-07-24,Flowers,-386.73
user_1,2024-07-08,Box,-139.03
user_1,2024-07-21,Cafe,-241.15
user_1,2024-08-29,Shopping,-341.62
user_1,2024-08-06,Cinema,-168.52
user_1,2024-08-27,Withdrawal,-443.18
user_1,2024-08-17,Subscriptions,-36.42
user_1,2024-08-28,Flat Bills,-148.28
user_1,2024-08-22,Medicine,-326.29
user_1,2024-08-28,Charity,-309.17
user_1,2024-08-18,Phone Bills,-456.04
user_1,2024-08-26,Rent,-188.11
user_1,2024-08-20,Other,-454.01
user_1,2024-08-21,Taxes,-483.99
user_1,2024-08-08,Taxi,-325.35
user_1,2024-08-22,Entertainment,-38.07
user_1,2024-08-05,Pets,-223.28
user_1,2024-08-08,Sport,-375.58
user_1,2024-08-27,Gas,-169.78
user_1,2024-08-08,Income,495.39
user_1,2024-08-12,Car,-92.99
user_1,2024-08-21,Transfer,-343.68
user_1,2024-08-04,Services,-129.76
user_1,2024-08-15,Supermarkets,-87.75
user_1,2024-08-24,Savings,-404.4
user_1,2024-08-28,Present,-180.72
user_1,2024-08-04,Loans,-419.21
user_1,2024-08-17,Payments by details,-297.42
user_1,2024-08-21,Flowers,-400.65
user_1,2024-08-05,Box,-463.24
user_1,2024-08-04,Cafe,-228.27
user_1,2024-09-23,Shopping,-34.33
user_1,2024-09-19,Cinema,-402.05
user_1,2024-09-13,Withdrawal,-478.29
user_1,2024-09-24,Subscriptions,-77.93
user_1,2024-09-14,Flat Bills,-273.13
user_1,2024-09-10,Medicine,-350.52
user_1,2024-09-13,Charity,-437.31
user_1,2024-09-05,Phone Bills,-397.6
user_1,2024-09-23,Rent,-214.22
user_1,2024-09-05,Other,-432.14
user_1,2024-09-25,Taxes,-389.35
user_1,2024-09-17,Taxi,-161.72
user_1,2024-09-13,Entertainment,-389.51
user_1,2024-09-29,Pets,-278.97
user_1,2024-09-10,Sport,-393.86
user_1,2024-09-24,Gas,-228.26
user_1,2024-09-19,Income,143.64
user_1,2024-09-13,Car,-276.17
user_1,2024-09-11,Transfer,-113.42
user_1,2024-09-13,Services,-426.97
user_1,2024-09-26,Supermarkets,-63.63
user_1,2024-09-03,Savings,-98.51
user_1,2024-09-19,Present,-152.69
user_1,2024-09-10,Loans,-19.72
user_1,2024-09-05,Payments by details,-461.07
user_1,2024-09-09,Flowers,-477.1
user_1,2024-09-09,Box,-164.18
user_1,2024-09-07,Cafe,-167.42
user_1,2024-10-22,Shopping,-325.05
user_1,2024-10-28,Cinema,-86.64
user_1,2024-10-14,Withdrawal,-430.34
user_1,2024-10-24,Subscriptions,-489.62
user_1,2024-10-09,Flat Bills,-30.91
user_1,2024-10-23,Medicine,-315.52
user_1,2024-10-27,Charity,-208.34
user_1,2024-10-19,Phone Bills,-192.94
user_1,2024-10-26,Rent,-404.47
user_1,2024-10-26,Other,-129.67
user_1,2024-10-03,Taxes,-281.83
user_1,2024-10-02,Taxi,-113.62
user_1,2024-10-20,Entertainment,-163.43
user_1,2024-10-19,Pets,-43.07
user_1,2024-10-08,Sport,-374.15
user_1,2024-10-26,Gas,-105.22
user_1,2024-10-05,Income,236.22
user_1,2024-10-11,Car,-324.95
user_1,2024-10-21,Transfer,-349.28
user_1,2024-10-16,Services,-476.88
user_1,2024-10-07,Supermarkets,-384.76
user_1,2024-10-05,Savings,-83.32
user_1,2024-10-26,Present,-327.39
user_1,2024-10-05,Loans,-276.13
user_1,2024-10-12,Payments by details,-341.04
user_1,2024-10-18,Flowers,-138.64
user_1,2024-10-21,Box,-182.9
user_1,2024-10-08,Cafe,-318.85
user_1,2024-11-27,Shopping,-318.97
user_1,2024-11-17,Cinema,-354.48
user_1,2024-11-14,Withdrawal,-238.43
user_1,2024-11-27,Subscriptions,-117.62
user_1,2024-11-10,Flat Bills,-237.97
user_1,2024-11-12,Medicine,-54.46
user_1,2024-11-12,Charity,-284.31
user_1,2024-11-07,Phone Bills,-454.98
user_1,2024-11-26,Rent,-249.52
user_1,2024-11-06,Other,-458.13
user_1,2024-11-22,Taxes,-186.91
user_1,2024-11-11,Taxi,-161.81
user_1,2024-11-25,Entertainment,-242.41
user_1,2024-11-17,Pets,-364.72
user_1,2024-11-29,Sport,-293.43
user_1,2024-11-26,Gas,-473.09
user_1,2024-11-23,Income,285.79
user_1,2024-11-23,Car,-373.87
user_1,2024-11-09,Transfer,-478.92
user_1,2024-11-06,Services,-470.84
user_1,2024-11-23,Supermarkets,-339.87
user_1,2024-11-04,Savings,-141.69
user_1,2024-11-26,Present,-328.14
user_1,2024-11-10,Loans,-124.05
user_1,2024-11-10,Payments by details,-280.73
user_1,2024-11-20,Flowers,-483.51
user_1,2024-11-06,Box,-47.19
user_1,2024-11-29,Cafe,-87.84
user_1,2024-12-07,Shopping,-452.29
user_1,2024-12-03,Cinema,-331.79
user_1,2024-12-27,Withdrawal,-335.55
user_1,2024-12-06,Subscriptions,-20.73
user_1,2024-12-18,Flat Bills,-174.53
user_1,2024-12-06,Medicine,-413.04
user_1,2024-12-16,Charity,-152.84
user_1,2024-12-26,Phone Bills,-54.76
user_1,2024-12-28,Rent,-369.11
user_1,2024-12-12,Other,-24.2
user_1,2024-12-29,Taxes,-22.2
user_1,2024-12-23,Taxi,-300.41
user_1,2024-12-04,Entertainment,-330.74
user_1,2024-12-13,Pets,-297.35
user_1,2024-12-03,Sport,-241.27
user_1,2024-12-23,Gas,-252.26
user_1,2024-12-12,Income,374.84
user_1,2024-12-19,Car,-297.99
user_1,2024-12-04,Transfer,-65.2
user_1,2024-12-06,Services,-202.5
user_1,2024-12-29,Supermarkets,-51.73
user_1,2024-12-11,Savings,-197.84
user_1,2024-12-18,Present,-348.64
user_1,2024-12-14,Loans,-372.02
user_1,2024-12-10,Payments by details,-239.5
user_1,2024-12-12,Flowers,-415.55
user_1,2024-12-21,Box,-132.09
user_1,2024-12-12,Cafe,-27.62
user_2,2024-01-03,Shopping,-12.45
user_2,2024-01-21,Cinema,-319.96
user_2,2024-01-21,Withdrawal,-409.6
user_2,2024-01-04,Subscriptions,-219.55
user_2,2024-01-24,Flat Bills,-74.41
user_2,2024-01-15,Medicine,-200.48
user_2,2024-01-29,Charity,-328.25
user_2,2024-01-23,Phone Bills,-463.43
user_2,2024-01-20,Rent,-32.52
user_2,2024-01-18,Other,-273.97
user_2,2024-01-16,Taxes,-197.53
user_2,2024-01-09,Taxi,-149.94
user_2,2024-01-27,Entertainment,-297.46
user_2,2024-01-14,Pets,-274.4
user_2,2024-01-14,Sport,-321.0
user_2,2024-01-07,Gas,-396.14
user_2,2024-01-13,Income,440.49
user_2,2024-01-27,Car,-420.38
user_2,2024-01-04,Transfer,-307.41
user_2,2024-01-21,Services,-180.59
user_2,2024-01-16,Supermarkets,-146.82
user_2,2024-01-21,Savings,-238.52
user_2,2024-01-07,Present,-275.98
user_2,2024-01-03,Loans,-325.34
user_2,2024-01-06,Payments by details,-333.51
user_2,2024-01-05,Flowers,-477.59
user_2,2024-01-03,Box,-36.9
user_2,2024-01-12,Cafe,-319.02
user_2,2024-02-20,Shopping,-235.58
user_2,2024-02-14,Cinema,-178.86
user_2,2024-02-04,Withdrawal,-367.03
user_2,2024-02-06,Subscriptions,-336.0
user_2,2024-02-07,Flat Bills,-221.6
user_2,2024-02-14,Medicine,-407.72
user_2,2024-02-28,Charity,-266.25
user_2,2024-02-08,Phone Bills,-272.77
user_2,2024-02-17,Rent,-396.25
user_2,2024-02-25,Other,-304.46
user_2,2024-02-02,Taxes,-424.73
user_2,2024-02-24,Taxi,-325.52
user_2,2024-02-06,Entertainment,-231.51
user_2,2024-02-27,Pets,-264.84
user_2,2024-02-11,Sport,-356.22
user_2,2024-02-21,Gas,-370.88
user_2,2024-02-18,Income,45.98
user_2,2024-02-11,Car,-463.5
user_2,2024-02-29,Transfer,-378.89
user_2,2024-02-26,Services,-176.4
user_2,2024-02-27,Supermarkets,-445.59
user_2,2024-02-16,Savings,-90.02
user_2,2024-02-29,Present,-192.62
user_2,2024-02-04,Loans,-68.47
user_2,2024-02-23,Payments by details,-218.61
user_2,2024-02-18,Flowers,-267.21
user_2,2024-02-14,Box,-94.29
user_2,2024-02-28,Cafe,-229.36
user_2,2024-03-19,Shopping,-170.15
user_2,2024-03-16,Cinema,-336.79
user_2,2024-03-09,Withdrawal,-200.45
user_2,2024-03-10,Subscriptions,-473.06
user_2,2024-03-26,Flat Bills,-355.31
user_2,2024-03-26,Medicine,-319.29
user_2,2024-03-02,Charity,-464.2
user_2,2024-03-15,Phone Bills,-158.53
user_2,2024-03-23,Rent,-370.0
user_2,2024-03-14,Other,-72.34
user_2,2024-03-18,Taxes,-282.3
user_2,2024-03-25,Taxi,-400.19
user_2,2024-03-09,Entertainment,-55.35
user_2,2024-03-08,Pets,-21.05
user_2,2024-03-17,Sport,-268.24
user_2,2024-03-03,Gas,-495.98
user_2,2024-03-11,Income,74.5
user_2,2024-03-26,Car,-26.39
user_2,2024-03-26,Transfer,-240.73
user_2,2024-03-12,Services,-253.74
user_2,2024-03-25,Supermarkets,-280.77
user_2,2024-03-10,Savings,-33.52
user_2,2024-03-13,Present,-410.98
user_2,2024-03-04,Loans,-401.25
user_2,2024-03-07,Payments by details,-240.24
user_2,2024-03-06,Flowers,-80.87
user_2,2024-03-24,Box,-105.7
user_2,2024-03-10,Cafe,-264.34
user_2,2024-04-28,Shopping,-56.5
user_2,2024-04-28,Cinema,-417.06
user_2,2024-04-15,Withdrawal,-257.9
user_2,2024-04-20,Subscriptions,-364.08
user_2,2024-04-20,Flat Bills,-335.6
user_2,2024-04-11,Medicine,-279.67
user_2,2024-04-24,Charity,-252.63
user_2,2024-04-02,Phone Bills,-408.11
user_2,2024-04-10,Rent,-93.95
user_2,2024-04-21,Other,-191.61
user_2,2024-04-12,Taxes,-329.27
user_2,2024-04-20,Taxi,-298.87
user_2,2024-04-06,Entertainment,-409.76
user_2,2024-04-11,Pets,-201.05
user_2,2024-04-27,Sport,-408.77
user_2,2024-04-29,Gas,-104.99
user_2,2024-04-19,Income,455.47
user_2,2024-04-16,Car,-277.64
user_2,2024-04-12,Transfer,-17.11
user_2,2024-04-09,Services,-210.05
user_2,2024-04-22,Supermarkets,-115.21
user_2,2024-04-26,Savings,-164.32
user_2,2024-04-23,Present,-191.72
user_2,2024-04-07,Loans,-281.89
user_2,2024-04-22,Payments by details,-172.52
user_2,2024-04-06,Flowers,-255.16
user_2,2024-04-12,Box,-249.7
user_2,2024-04-19,Cafe,-128.0
user_2,2024-05-27,Shopping,-279.87
user_2,2024-05-26,Cinema,-218.56
user_2,2024-05-25,Withdrawal,-471.13
user_2,2024-05-11,Subscriptions,-429.71
user_2,2024-05-07,Flat Bills,-341.56
user_2,2024-05-07,Medicine,-447.76
user_2,2024-05-23,Charity,-343.4
user_2,2024-05-07,Phone Bills,-125.22
user_2,2024-05-05,Rent,-450.87
user_2,2024-05-28,Other,-344.76
user_2,2024-05-06,Taxes,-207.66
user_2,2024-05-07,Taxi,-52.2
user_2,2024-05-04,Entertainment,-173.57
user_2,2024-05-19,Pets,-490.51
user_2,2024-05-09,Sport,-233.48
user_2,2024-05-16,Gas,-393.07
user_2,2024-05-03,Income,28.07
user_2,2024-05-14,Car,-317.43
user_2,2024-05-22,Transfer,-96.89
user_2,2024-05-18,Services,-258.33
user_2,2024-05-29,Supermarkets,-41.89
user_2,2024-05-09,Savings,-375.62
user_2,2024-05-19,Present,-45.46
user_2,2024-05-23,Loans,-280.6
user_2,2024-05-23,Payments by details,-43.83
user_2,2024-05-17,Flowers,-299.82
user_2,2024-05-12,Box,-140.08
user_2,2024-05-08,Cafe,-367.55
user_2,2024-06-25,Shopping,-180.11
user_2,2024-06-22,Cinema,-297.77
user_2,2024-06-18,Withdrawal,-58.33
user_2,2024-06-24,Subscriptions,-435.9
user_2,2024-06-12,Flat Bills,-417.38
user_2,2024-06-05,Medicine,-127.81
user_2,2024-06-22,Charity,-116.28
user_2,2024-06-07,Phone Bills,-132.89
user_2,2024-06-17,Rent,-180.3
user_2,2024-06-08,Other,-436.56
user_2,2024-06-09,Taxes,-160.07
user_2,2024-06-20,Taxi,-209.89
user_2,2024-06-20,Entertainment,-370.38
user_2,2024-06-07,Pets,-52.53
user_2,2024-06-12,Sport,-221.69
user_2,2024-06-04,Gas,-183.93
user_2,2024-06-09,Income,456.94
user_2,2024-06-25,Car,-353.38
user_2,2024-06-10,Transfer,-206.09
user_2,2024-06-15,Services,-68.13
user_2,2024-06-15,Supermarkets,-326.95
user_2,2024-06-02,Savings,-446.87
user_2,2024-06-03,Present,-480.72
user_2,2024-06-19,Loans,-330.52
user_2,2024-06-27,Payments by details,-398.15
user_2,2024-06-05,Flowers,-340.01
user_2,2024-06-12,Box,-111.69
user_2,2024-06-08,Cafe,-136.75
user_2,2024-07-09,Shopping,-214.62
user_2,2024-07-28,Cinema,-422.9
user_2,2024-07-11,Withdrawal,-494.24
user_2,2024-07-02,Subscriptions,-54.32
user_2,2024-07-17,Flat Bills,-19.52
user_2,2024-07-25,Medicine,-183.79
user_2,2024-07-16,Charity,-262.13
user_2,2024-07-27,Phone Bills,-186.21
user_2,2024-07-18,Rent,-319.67
user_2,2024-07-17,Other,-76.06
user_2,2024-07-22,Taxes,-69.61
user_2,2024-07-28,Taxi,-157.03
user_2,2024-07-08,Entertainment,-108.58
user_2,2024-07-19,Pets,-29.1
user_2,2024-07-22,Sport,-283.53
user_2,2024-07-09,Gas,-224.1
user_2,2024-07-18,Income,190.57
user_2,2024-07-14,Car,-124.15
user_2,2024-07-25,Transfer,-441.94
user_2,2024-07-09,Services,-102.7
user_2,2024-07-24,Supermarkets,-412.55
user_2,2024-07-11,Savings,-88.06
user_2,2024-07-20,Present,-287.2
user_2,2024-07-22,Loans,-301.92
user_2,2024-07-25,Payments by details,-52.63
user_2,2024-07-25,Flowers,-261.39
user_2,2024-07-12,Box,-100.71
user_2,2024-07-10,Cafe,-352.25
user_2,2024-08-03,Shopping,-372.13
user_2,2024-08-07,Cinema,-445.61
user_2,2024-08-02,Withdrawal,-61.49
user_2,2024-08-14,Subscriptions,-417.36
user_2,2024-08-08,Flat Bills,-189.05
user_2,2024-08-24,Medicine,-156.5
user_2,2024-08-21,Charity,-346.09
user_2,2024-08-26,Phone Bills,-166.63
user_2,2024-08-22,Rent,-263.5
user_2,2024-08-26,Other,-63.65
user_2,2024-08-05,Taxes,-13.43
user_2,2024-08-22,Taxi,-207.22
user_2,2024-08-22,Entertainment,-490.96
user_2,2024-08-03,Pets,-99.47
user_2,2024-08-04,Sport,-48.45
user_2,2024-08-06,Gas,-336.32
user_2,2024-08-11,Income,316.56
user_2,2024-08-04,Car,-232.6
user_2,2024-08-22,Transfer,-25.02
user_2,2024-08-29,Services,-129.58
user_2,2024-08-05,Supermarkets,-130.03
user_2,2024-08-25,Savings,-480.95
user_2,2024-08-12,Present,-254.65
user_2,2024-08-26,Loans,-148.09
user_2,2024-08-10,Payments by details,-400.67
user_2,2024-08-26,Flowers,-216.18
user_2,2024-08-16,Box,-456.11
user_2,2024-08-10,Cafe,-149.75
user_2,2024-09-24,Shopping,-133.69
user_2,2024-09-13,Cinema,-82.77
user_2,2024-09-19,Withdrawal,-496.89
user_2,2024-09-22,Subscriptions,-140.74
user_2,2024-09-02,Flat Bills,-113.27
user_2,2024-09-07,Medicine,-223.09
user_2,2024-09-06,Charity,-221.01
user_2,2024-09-29,Phone Bills,-147.05
user_2,2024-09-03,Rent,-328.79
user_2,2024-09-13,Other,-139.9
user_2,2024-09-04,Taxes,-431.26
user_2,2024-09-26,Taxi,-135.15
user_2,2024-09-24,Entertainment,-151.24
user_2,2024-09-09,Pets,-150.44
user_2,2024-09-19,Sport,-254.78
user_2,2024-09-15,Gas,-302.47
user_2,2024-09-16,Income,388.22
user_2,2024-09-22,Car,-466.63
user_2,2024-09-06,Transfer,-387.34
user_2,2024-09-24,Services,-468.71
user_2,2024-09-29,Supermarkets,-294.81
user_2,2024-09-03,Savings,-134.29
user_2,2024-09-19,Present,-183.59
user_2,2024-09-03,Loans,-190.59
user_2,2024-09-23,Payments by details,-431.66
user_2,2024-09-23,Flowers,-402.43
user_2,2024-09-10,Box,-454.39
user_2,2024-09-14,Cafe,-403.97
user_2,2024-10-04,Shopping,-487.87
user_2,2024-10-24,Cinema,-117.2
user_2,2024-10-05,Withdrawal,-390.29
user_2,2024-10-03,Subscriptions,-49.82
user_2,2024-10-17,Flat Bills,-289.03
user_2,2024-10-14,Medicine,-423.2
user_2,2024-10-11,Charity,-178.57
user_2,2024-10-11,Phone Bills,-370.24
user_2,2024-10-11,Rent,-99.86
user_2,2024-10-10,Other,-230.41
user_2,2024-10-21,Taxes,-192.22
user_2,2024-10-19,Taxi,-69.97
user_2,2024-10-16,Entertainment,-431.36
user_2,2024-10-02,Pets,-112.27
user_2,2024-10-06,Sport,-450.42
user_2,2024-10-12,Gas,-379.44
user_2,2024-10-23,Income,371.28
user_2,2024-10-09,Car,-437.91
user_2,2024-10-11,Transfer,-392.59
user_2,2024-10-15,Services,-318.21
user_2,2024-10-12,Supermarkets,-269.01
user_2,2024-10-04,Savings,-249.03
user_2,2024-10-07,Present,-416.49
user_2,2024-10-24,Loans,-490.83
user_2,2024-10-07,Payments by details,-38.48
user_2,2024-10-06,Flowers,-363.03
user_2,2024-10-11,Box,-310.39
user_2,2024-10-11,Cafe,-352.58
user_2,2024-11-27,Shopping,-451.7
user_2,2024-11-18,Cinema,-446.82
user_2,2024-11-19,Withdrawal,-459.75
user_2,2024-11-20,Subscriptions,-290.95
user_2,2024-11-16,Flat Bills,-103.76
user_2,2024-11-06,Medicine,-210.03
user_2,2024-11-06,Charity,-363.5
user_2,2024-11-27,Phone Bills,-399.1
user_2,2024-11-05,Rent,-125.14
user_2,2024-11-09,Other,-372.32
user_2,2024-11-03,Taxes,-136.22
user_2,2024-11-27,Taxi,-247.2
user_2,2024-11-05,Entertainment,-72.16
user_2,2024-11-24,Pets,-173.84
user_2,2024-11-03,Sport,-209.01
user_2,2024-11-11,Gas,-383.01
user_2,2024-11-11,Income,320.89
user_2,2024-11-19,Car,-330.52
user_2,2024-11-22,Transfer,-458.26
user_2,2024-11-29,Services,-203.52
user_2,2024-11-08,Supermarkets,-278.16
user_2,2024-11-15,Savings,-162.08
user_2,2024-11-19,Present,-132.12
user_2,2024-11-22,Loans,-345.38
user_2,2024-11-23,Payments by details,-421.63
user_2,2024-11-08,Flowers,-63.64
user_2,2024-11-20,Box,-481.54
user_2,2024-11-04,Cafe,-88.84
user_2,2024-12-24,Shopping,-106.27
user_2,2024-12-04,Cinema,-259.97
user_2,2024-12-17,Withdrawal,-387.37
user_2,2024-12-06,Subscriptions,-301.15
user_2,2024-12-20,Flat Bills,-390.56
user_2,2024-12-27,Medicine,-476.04
user_2,2024-12-18,Charity,-365.79
user_2,2024-12-28,Phone Bills,-381.42
user_2,2024-12-07,Rent,-461.46
user_2,2024-12-17,Other,-35.15
user_2,2024-12-08,Taxes,-458.43
user_2,2024-12-06,Taxi,-125.01
user_2,2024-12-22,Entertainment,-166.0
user_2,2024-12-28,Pets,-343.79
user_2,2024-12-06,Sport,-389.64
user_2,2024-12-19,Gas,-417.56
user_2,2024-12-08,Income,274.14
user_2,2024-12-24,Car,-245.24
user_2,2024-12-16,Transfer,-285.33
user_2,2024-12-09,Services,-75.37
user_2,2024-12-17,Supermarkets,-395.69
user_2,2024-12-15,Savings,-314.04
user_2,2024-12-15,Present,-26.23
user_2,2024-12-27,Loans,-227.16
user_2,2024-12-29,Payments by details,-321.17
user_2,2024-12-14,Flowers,-404.14
user_2,2024-12-28,Box,-136.84
user_2,2024-12-02,Cafe,-41.98
user_3,2024-01-09,Shopping,-333.42
user_3,2024-01-18,Cinema,-261.12
