user_id,month,category,total_spent,is_holiday_month,last_month_spent,rolling_mean
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Medicine,-214.76000000000002,0,-790.04,-1026.0166666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Medicine,-362.21999999999997,0,-214.76000000000002,-455.67333333333335
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Medicine,-1417.75,0,-362.21999999999997,-664.91
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Medicine,-810.75,0,-1417.75,-863.5733333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Medicine,-1293.2599999999998,1,-810.75,-1173.9199999999998
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Medicine,-106.45,1,-1293.2599999999998,-736.8199999999998
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Medicine,-254.75,0,-106.45,-551.4866666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-03,Other,-460.0,1,0.0,-460.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-04,Other,-1671.67,0,-460.0,-1065.835
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-05,Other,-1795.3,0,-1671.67,-1308.99
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Other,-1618.4,0,-1795.3,-1695.1233333333332
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-07,Other,-2174.01,0,-1618.4,-1862.57
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Other,-1727.3,0,-2174.01,-1839.9033333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Other,-4322.72,0,-1727.3,-2741.3433333333337
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Other,-3995.1,0,-4322.72,-3348.3733333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Other,-5357.6,0,-3995.1,-4558.473333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Other,-12772.61,1,-5357.6,-7375.1033333333335
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Other,-3348.15,1,-12772.61,-7159.453333333335
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Other,-1149.1,0,-3348.15,-5756.62
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Payments by details,-19919.0,0,0.0,-19919.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Payments by details,-126.0,0,-19919.0,-10022.5
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Payments by details,-158.0,0,-126.0,-6734.333333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Payments by details,-260.0,0,-158.0,-181.33333333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Payments by details,-685.0,1,-260.0,-367.6666666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Payments by details,-618.0,1,-685.0,-521.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Payments by details,-6.0,0,-618.0,-436.3333333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-05,Pets,-695.0,0,0.0,-695.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-04,Phone Bills,-27.0,0,0.0,-27.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Phone Bills,-69.0,0,-27.0,-48.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Present,-15.0,0,0.0,-15.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Present,-25.0,0,-15.0,-20.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Present,-160.0,1,-25.0,-66.66666666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Present,-255.0,1,-160.0,-146.66666666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Present,-160.0,0,-255.0,-191.66666666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Rent,-25.0,0,0.0,-25.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Rent,-80.0,0,-25.0,-52.5
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Rent,-65.0,0,-80.0,-56.666666666666664
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Rent,-150.0,0,-65.0,-98.33333333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Rent,-60.0,0,-150.0,-91.66666666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Rent,-160.0,1,-60.0,-123.33333333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Rent,43.0,1,-160.0,-59.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Rent,-61.0,0,43.0,-59.333333333333336
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-03,Savings,308.81,1,0.0,308.81
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-04,Savings,-19.479999999999958,0,308.81,144.66500000000002
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-05,Savings,-351.53000000000003,0,-19.479999999999958,-20.73333333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Savings,2028.48,0,-351.53000000000003,552.49
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-07,Savings,439.62999999999994,0,2028.48,705.5266666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Savings,-1037.19,0,439.62999999999994,476.9733333333332
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Savings,-149.24,0,-1037.19,-248.9333333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Savings,-274.57000000000005,0,-149.24,-487.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Savings,-71.45999999999988,0,-274.57000000000005,-165.08999999999997
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Savings,444.2299999999999,1,-71.45999999999988,32.73333333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Savings,105.57000000000012,1,444.2299999999999,159.44666666666672
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Savings,-134.05,0,105.57000000000012,138.58333333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Services,-20.0,0,0.0,-20.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Shopping,-3751.01,0,0.0,-3751.01
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Shopping,-160.0,0,-3751.01,-1955.505
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Shopping,-80.0,0,-160.0,-1330.3366666666668
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Shopping,-20151.0,0,-80.0,-6797.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Shopping,-130.0,1,-20151.0,-6787.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Sport,-1460.0,0,0.0,-1460.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Sport,-1850.0,1,-1460.0,-1655.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Sport,-2000.0,0,-1850.0,-1770.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Subscriptions,-30.0,0,0.0,-30.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Subscriptions,-115.0,0,-30.0,-72.5
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Subscriptions,-30.0,0,-115.0,-58.333333333333336
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Subscriptions,-15.77,0,-30.0,-53.59
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Subscriptions,-20.0,1,-15.77,-21.923333333333332
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-03,Supermarkets,-671.3,1,0.0,-671.3
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-04,Supermarkets,-5485.91,0,-671.3,-3078.605
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-05,Supermarkets,-5702.14,0,-5485.91,-3953.116666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Supermarkets,-6722.67,0,-5702.14,-5970.240000000001
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-07,Supermarkets,-8232.58,0,-6722.67,-6885.796666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Supermarkets,-7583.57,0,-8232.58,-7512.94
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Supermarkets,-6251.35,0,-7583.57,-7355.833333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Supermarkets,-8589.09,0,-6251.35,-7474.670000000001
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Supermarkets,-10892.58,0,-8589.09,-8577.673333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Supermarkets,-11349.47,1,-10892.58,-10277.046666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Supermarkets,-11445.619999999999,1,-11349.47,-11229.223333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Supermarkets,-3991.31,0,-11445.619999999999,-8928.8
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-07,Taxes,-11615.68,0,0.0,-11615.68
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Taxes,-350.0,0,-11615.68,-5982.84
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Taxes,-1049.26,1,-350.0,-4338.3133333333335
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-03,Taxi,-255.0,1,0.0,-255.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-04,Taxi,-393.0,0,-255.0,-324.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-05,Taxi,-899.0,0,-393.0,-515.6666666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Taxi,-243.0,0,-899.0,-511.6666666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-07,Taxi,-202.0,0,-243.0,-448.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Taxi,-83.0,0,-202.0,-176.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Taxi,-654.0,0,-83.0,-313.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Taxi,-1388.0,0,-654.0,-708.3333333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Taxi,-1732.0,0,-1388.0,-1258.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-03,Transfer,-380.0,1,0.0,-380.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-04,Transfer,-11004.62,0,-380.0,-5692.31
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-05,Transfer,-20856.08,0,-11004.62,-10746.900000000001
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Transfer,-20405.84,0,-20856.08,-17422.180000000004
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-07,Transfer,-18284.95,0,-20405.84,-19848.95666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Transfer,-28649.089999999997,0,-18284.95,-22446.626666666667
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Transfer,-18124.27,0,-28649.089999999997,-21686.103333333333
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Transfer,-15980.94,0,-18124.27,-20918.1
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-11,Transfer,-10604.35,0,-15980.94,-14903.186666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-12,Transfer,-4382.76,1,-10604.35,-10322.683333333334
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-01,Transfer,-13704.42,1,-4382.76,-9563.843333333332
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Transfer,-13849.27,0,-13704.42,-10645.483333333335
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-06,Withdrawal,-202.0,0,0.0,-202.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-08,Withdrawal,-202.0,0,-202.0,-202.0
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-09,Withdrawal,-1212.0,0,-202.0,-538.6666666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2024-10,Withdrawal,-202.0,0,-1212.0,-538.6666666666666
24216e81-2fc1-4de0-8a64-ae0727f84b60,2025-02,Withdrawal,-1822.55,0,-202.0,-1078.8500000000001
user_1,2024-01,Box,-1404.3,1,0.0,-1404.3
user_1,2024-02,Box,-197.47999999999996,0,-1404.3,-800.89
user_1,2024-03,Box,-469.93,1,-197.47999999999996,-690.57
user_1,2024-04,Box,-278.21,0,-469.93,-315.20666666666665
user_1,2024-05,Box,-55.81,0,-278.21,-267.9833333333333
user_1,2024-06,Box,-440.39,0,-55.81,-258.13666666666666
user_1,2024-07,Box,-139.03,0,-440.39,-211.74333333333334
user_1,2024-08,Box,-463.24,0,-139.03,-347.55333333333334
user_1,2024-09,Box,-164.18,0,-463.24,-255.48333333333335
user_1,2024-10,Box,-182.9,0,-164.18,-270.1066666666667
user_1,2024-11,Box,-47.19,0,-182.9,-131.42333333333332
user_1,2024-12,Box,-132.09,1,-47.19,-120.72666666666667
user_1,2024-01,Cafe,1847.3399999999997,1,0.0,1847.3399999999997
user_1,2024-02,Cafe,658.62,0,1847.3399999999997,1252.9799999999998
user_1,2024-03,Cafe,-109.91,1,658.62,798.6833333333333
user_1,2024-04,Cafe,-97.83,0,-109.91,150.29333333333332
user_1,2024-05,Cafe,-321.68,0,-97.83,-176.47333333333336
user_1,2024-06,Cafe,-133.6,0,-321.68,-184.37
user_1,2024-07,Cafe,-241.15,0,-133.6,-232.14333333333335
user_1,2024-08,Cafe,-228.27,0,-241.15,-201.00666666666666
user_1,2024-09,Cafe,-167.42,0,-228.27,-212.27999999999997
user_1,2024-10,Cafe,-318.85,0,-167.42,-238.17999999999998
user_1,2024-11,Cafe,-87.84,0,-318.85,-191.37
user_1,2024-12,Cafe,-27.62,1,-87.84,-144.77
user_1,2024-01,Car,-2034.0300000000002,1,0.0,-2034.0300000000002
user_1,2024-02,Car,-651.9299999999998,0,-2034.0300000000002,-1342.98
user_1,2024-03,Car,-231.88,1,-651.9299999999998,-972.6133333333333
user_1,2024-04,Car,-459.74,0,-231.88,-447.8499999999999
user_1,2024-05,Car,-153.61,0,-459.74,-281.74333333333334
user_1,2024-06,Car,-238.3,0,-153.61,-283.8833333333334
user_1,2024-07,Car,-263.17,0,-238.3,-218.36
user_1,2024-08,Car,-92.99,0,-263.17,-198.15333333333334
user_1,2024-09,Car,-276.17,0,-92.99,-210.77666666666667
user_1,2024-10,Car,-324.95,0,-276.17,-231.37
user_1,2024-11,Car,-373.87,0,-324.95,-324.99666666666667
user_1,2024-12,Car,-297.99,1,-373.87,-332.27
user_1,2024-01,Charity,1904.73,1,0.0,1904.73
user_1,2024-02,Charity,1980.64,0,1904.73,1942.685
user_1,2024-03,Charity,-433.37,1,1980.64,1150.6666666666667
user_1,2024-04,Charity,-414.66,0,-433.37,377.5366666666667
user_1,2024-05,Charity,-408.32,0,-414.66,-418.7833333333333
user_1,2024-06,Charity,-298.61,0,-408.32,-373.8633333333334
user_1,2024-07,Charity,-162.63,0,-298.61,-289.8533333333333
user_1,2024-08,Charity,-309.17,0,-162.63,-256.80333333333334
user_1,2024-09,Charity,-437.31,0,-309.17,-303.0366666666667
user_1,2024-10,Charity,-208.34,0,-437.31,-318.27333333333337
user_1,2024-11,Charity,-284.31,0,-208.34,-309.9866666666667
user_1,2024-12,Charity,-152.84,1,-284.31,-215.16333333333333
user_1,2024-01,Cinema,1127.25,1,0.0,1127.25
user_1,2024-02,Cinema,1225.29,0,1127.25,1176.27
user_1,2024-03,Cinema,-198.72,1,1225.29,717.94
user_1,2024-04,Cinema,-459.91,0,-198.72,188.88666666666666
user_1,2024-05,Cinema,-287.62,0,-459.91,-315.4166666666667
user_1,2024-06,Cinema,-159.09,0,-287.62,-302.20666666666665
user_1,2024-07,Cinema,-72.26,0,-159.09,-172.99
user_1,2024-08,Cinema,-168.52,0,-72.26,-133.29
user_1,2024-09,Cinema,-402.05,0,-168.52,-214.27666666666667
user_1,2024-10,Cinema,-86.64,0,-402.05,-219.07000000000002
user_1,2024-11,Cinema,-354.48,0,-86.64,-281.0566666666667
user_1,2024-12,Cinema,-331.79,1,-354.48,-257.63666666666666
user_1,2024-02,Dining,-4860.89,0,0.0,-4860.89
user_1,2024-01,Entertainment,-1014.91,1,0.0,-1014.91
user_1,2024-02,Entertainment,-1280.1,0,-1014.91,-1147.5049999999999
user_1,2024-03,Entertainment,-404.33,1,-1280.1,-899.7799999999999
user_1,2024-04,Entertainment,-356.22,0,-404.33,-680.2166666666666
user_1,2024-05,Entertainment,-125.63,0,-356.22,-295.3933333333334
user_1,2024-06,Entertainment,-11.24,0,-125.63,-164.36333333333334
user_1,2024-07,Entertainment,-333.88,0,-11.24,-156.91666666666666
user_1,2024-08,Entertainment,-38.07,0,-333.88,-127.73
user_1,2024-09,Entertainment,-389.51,0,-38.07,-253.82000000000002
user_1,2024-10,Entertainment,-163.43,0,-389.51,-197.00333333333333
user_1,2024-11,Entertainment,-242.41,0,-163.43,-265.1166666666666
user_1,2024-12,Entertainment,-330.74,1,-242.41,-245.52666666666664
user_1,2024-01,Flat Bills,-6918.4400000000005,1,0.0,-6918.4400000000005
user_1,2024-02,Flat Bills,-10331.22,0,-6918.4400000000005,-8624.83
user_1,2024-03,Flat Bills,-148.07,1,-10331.22,-5799.243333333333
user_1,2024-04,Flat Bills,-88.26,0,-148.07,-3522.5166666666664
user_1,2024-05,Flat Bills,-330.49,0,-88.26,-188.93999999999997
user_1,2024-06,Flat Bills,-495.36,0,-330.49,-304.7033333333333
user_1,2024-07,Flat Bills,-70.14,0,-495.36,-298.66333333333336
user_1,2024-08,Flat Bills,-148.28,0,-70.14,-237.92666666666665
user_1,2024-09,Flat Bills,-273.13,0,-148.28,-163.85
user_1,2024-10,Flat Bills,-30.91,0,-273.13,-150.77333333333334
user_1,2024-11,Flat Bills,-237.97,0,-30.91,-180.67
user_1,2024-12,Flat Bills,-174.53,1,-237.97,-147.8033333333333
user_1,2024-01,Flowers,1654.18,1,0.0,1654.18
user_1,2024-02,Flowers,105.07999999999997,0,1654.18,879.63
user_1,2024-03,Flowers,-120.26,1,105.07999999999997,546.3333333333334
user_1,2024-04,Flowers,-187.42,0,-120.26,-67.53333333333335
user_1,2024-05,Flowers,-32.9,0,-187.42,-113.52666666666666
user_1,2024-06,Flowers,-313.54,0,-32.9,-177.95333333333335
user_1,2024-07,Flowers,-386.73,0,-313.54,-244.39000000000001
user_1,2024-08,Flowers,-400.65,0,-386.73,-366.97333333333336
user_1,2024-09,Flowers,-477.1,0,-400.65,-421.49333333333334
user_1,2024-10,Flowers,-138.64,0,-477.1,-338.7966666666666
user_1,2024-11,Flowers,-483.51,0,-138.64,-366.4166666666667
user_1,2024-12,Flowers,-415.55,1,-483.51,-345.8999999999999
user_1,2024-01,Freelance,141280.13,1,0.0,141280.13
user_1,2024-01,Gas,165.21000000000004,1,0.0,165.21000000000004
user_1,2024-02,Gas,523.68,0,165.21000000000004,344.445
user_1,2024-03,Gas,-349.57,1,523.68,113.10666666666667
user_1,2024-04,Gas,-15.82,0,-349.57,52.76333333333332
user_1,2024-05,Gas,-124.54,0,-15.82,-163.31
user_1,2024-06,Gas,-112.69,0,-124.54,-84.35000000000001
user_1,2024-07,Gas,-279.16,0,-112.69,-172.13000000000002
user_1,2024-08,Gas,-169.78,0,-279.16,-187.21
user_1,2024-09,Gas,-228.26,0,-169.78,-225.73333333333335
user_1,2024-10,Gas,-105.22,0,-228.26,-167.75333333333333
user_1,2024-11,Gas,-473.09,0,-105.22,-268.8566666666666
user_1,2024-12,Gas,-252.26,1,-473.09,-276.8566666666666
user_1,2024-01,Groceries,-11835.890000000001,1,0.0,-11835.890000000001
user_1,2024-02,Groceries,-18940.68,0,-11835.890000000001,-15388.285
user_1,2024-01,Income,1240.6,1,0.0,1240.6
user_1,2024-02,Income,3369.17,0,1240.6,2304.885
user_1,2024-03,Income,314.62,1,3369.17,1641.4633333333334
user_1,2024-04,Income,106.53,0,314.62,1263.44
